index,Close,Open,a,b,c,d,e,f,g,h,i
971,1369.58,1368.79,0.99989724,0.984869,0.99967706,0.40647113,0.001951775,0.6627276,0.990866,2.72E-06,0.99702567
972,1363.72,1369.16,0.9997743,0.9797523,0.9992878,0.41132307,0.002801317,0.6467817,0.9859563,5.71E-06,0.99598724
973,1354.58,1363.2,0.9994603,0.968578,0.9985134,0.43781102,0.004875013,0.61652166,0.9776307,2.18E-05,0.9919058
974,1357.99,1354.58,0.99498004,0.9041718,0.9877703,0.5088194,0.026748208,0.52624464,0.9229795,0.001217995,0.9566109
975,1353.39,1358.11,0.94482297,0.75332403,0.870616,0.55038613,0.14450254,0.4516052,0.7557553,0.037282884,0.85179377
976,1338.35,1351.93,0.9481775,0.8167493,0.88142943,0.55325997,0.14370076,0.44649193,0.7514366,0.033403262,0.8601145
977,1330.66,1338.36,0.94769186,0.8178512,0.9090898,0.5494271,0.13834596,0.448787,0.7669872,0.027113292,0.8682197
978,1324.8,1330.78,0.6868514,0.59832656,0.6637877,0.5848323,0.4293318,0.3875876,0.5406648,0.30213755,0.64337766
979,1304.86,1324.82,0.9358365,0.77924657,0.8936274,0.5421999,0.15500613,0.45065668,0.759133,0.029398834,0.87169755
980,1295.22,1305.05,0.9500926,0.7870361,0.9274586,0.5381695,0.124001056,0.46664223,0.7969995,0.017137608,0.87848926
981,1315.99,1295.73,0.000753341,0.017398402,0.001629973,0.7108268,0.9956677,0.20125484,0.020419052,0.9999342,0.009392914
982,1316.63,1316.09,0.000257879,0.008307395,0.00049888,0.73574144,0.9978459,0.17073709,0.010379029,0.99999225,0.004054138
983,1318.86,1316.02,0.000377295,0.009672664,0.000488957,0.7310335,0.9971499,0.17241369,0.010953532,0.9999908,0.005365212
984,1320.68,1318.72,0.000859558,0.014930183,0.001420601,0.7287468,0.99495417,0.1920542,0.019415317,0.9999682,0.007176454
985,1317.82,1320.81,0.002248163,0.023783356,0.003242235,0.7180565,0.990502,0.21727128,0.032822724,0.99986994,0.011924075
986,1332.42,1318.9,0.002285239,0.02098741,0.002587064,0.7141709,0.98712975,0.2245125,0.032835048,0.9998565,0.014716607
987,1313.32,1331.25,0.024377005,0.09914479,0.03489842,0.65750957,0.9364099,0.30170295,0.12807824,0.9882727,0.08603853
988,1310.33,1313.09,0.06668276,0.149922,0.099525414,0.6278569,0.8755411,0.33091933,0.211245,0.9441869,0.17408945
989,1278.04,1309.87,0.9984738,0.9385887,0.9960232,0.452199,0.011344812,0.59588087,0.96314096,0.000119119,0.98848766
990,1278.18,1278.29,0.99849796,0.94227785,0.99664307,0.4689581,0.011611041,0.59253365,0.9646747,0.000130496,0.98322165
991,1285.5,1277.82,0.2976342,0.31329945,0.38730234,0.6176478,0.6591498,0.37433407,0.40103453,0.6512217,0.29867372
992,1315.13,1285.61,0.002835276,0.03564953,0.005989805,0.71902394,0.9747327,0.22731782,0.040075947,0.99959606,0.016940147
993,1314.99,1316.15,0.011034672,0.08064605,0.0194216,0.7041848,0.9475141,0.26667136,0.086510204,0.99707544,0.034209907
994,1325.66,1314.99,0.010458875,0.07051711,0.013186362,0.71435827,0.94675875,0.26524612,0.07750279,0.99803513,0.0288631
995,1308.93,1325.72,0.04026012,0.14810182,0.031836037,0.6635964,0.91408086,0.2911766,0.12625884,0.9874206,0.0989806
996,1324.18,1309.4,0.06912661,0.17005359,0.06689895,0.6601163,0.87187415,0.3138403,0.1847082,0.9697019,0.11618097
997,1314.88,1324.02,0.25219712,0.35429546,0.25917545,0.6366716,0.69538736,0.35232797,0.34228465,0.7728583,0.25866032
998,1329.1,1314.88,0.3139577,0.36607063,0.3254682,0.63901085,0.56825835,0.3722395,0.40353057,0.64856374,0.30099493
999,1342.84,1329.19,0.09385985,0.2249343,0.14841516,0.68110317,0.68896586,0.34401768,0.2644765,0.9062844,0.11775857
1000,1344.78,1342.42,0.18604769,0.32400614,0.27378407,0.6777257,0.5787116,0.3683031,0.35043463,0.7706445,0.1564478
1001,1357.98,1344.83,0.040945854,0.17272642,0.07423949,0.6993557,0.7761381,0.33355114,0.17977735,0.9638925,0.070206486
1002,1355.69,1358.04,0.26716182,0.38280982,0.36175153,0.65105903,0.5453174,0.37744123,0.39083564,0.6371119,0.23994628
1003,1325.51,1355.43,0.9915029,0.89005387,0.9646945,0.4896203,0.051888894,0.4939209,0.87363607,0.003108732,0.96270025
1004,1335.02,1325.92,0.9969469,0.9259231,0.98667485,0.47599745,0.031830188,0.52149904,0.9291906,0.001006078,0.97605747
1005,1313.72,1334.9,0.99995184,0.9898947,0.9997664,0.36733937,0.001580473,0.6733486,0.99273646,1.06E-06,0.9986786
1006,1319.99,1314.09,0.9998894,0.9820403,0.9995908,0.3897177,0.002859919,0.65588397,0.99022067,3.33E-06,0.9972784
1007,1331.85,1320.71,0.99012274,0.8656095,0.9787629,0.50955296,0.06369133,0.48363984,0.8825238,0.004675494,0.9423747
1008,1329.04,1331.52,0.99705327,0.92026466,0.9919294,0.46346158,0.023913024,0.5492979,0.9407262,0.000477956,0.980393
1009,1362.16,1330.12,0.004447501,0.049989663,0.007462777,0.68438417,0.97720045,0.22970238,0.04430523,0.99921167,0.03370048
1010,1365.51,1362.33,0.00568392,0.06279143,0.012785559,0.69543463,0.9816005,0.2543503,0.06391566,0.99889576,0.028763667
1011,1374.02,1365.75,0.00738063,0.06443748,0.011884993,0.69865227,0.98117226,0.25651002,0.0656377,0.9989335,0.02920567
1012,1367.58,1373.72,0.12127721,0.24315444,0.15414856,0.63554305,0.8670374,0.3175076,0.24076414,0.93865347,0.19961224
1013,1354.68,1367.09,0.84201044,0.6679936,0.74471146,0.5552739,0.35683528,0.40874252,0.62533826,0.14076762,0.7740648
1014,1352.46,1354.66,0.9988656,0.94159675,0.9966552,0.45991135,0.01254423,0.57734793,0.9661252,0.000155265,0.98660606
1015,1341.47,1352.96,0.99635386,0.8954107,0.98998,0.45410195,0.022273108,0.55621487,0.93720984,0.000477665,0.9822713
1016,1341.45,1341.4,0.9966788,0.90785635,0.9937442,0.45748192,0.02170892,0.5704344,0.9491694,0.000307544,0.97996694
1017,1334.76,1341.29,0.9946238,0.8882739,0.9910238,0.45897484,0.02889779,0.5519409,0.93337697,0.000524035,0.9754749
1018,1356.78,1334.81,0.028794091,0.13617021,0.053407863,0.64018506,0.9368922,0.2833885,0.11920803,0.98727834,0.11697229
1019,1353.64,1356.5,0.037774272,0.17165165,0.08184811,0.65332806,0.934572,0.2872729,0.1447151,0.98453355,0.102308564
1020,1363.67,1353.68,0.006438209,0.078060664,0.01594543,0.6725423,0.97920346,0.23375477,0.05517467,0.99861276,0.04391222
1021,1372.78,1363.58,0.006047451,0.06233052,0.009361968,0.6800559,0.98088247,0.24158292,0.054913107,0.99898773,0.03896357
1022,1376.51,1373.01,0.010099756,0.0761784,0.019541286,0.6761665,0.9719938,0.25308204,0.07716711,0.9978807,0.048349977
1023,1362.66,1376.51,0.15541954,0.2975206,0.21463546,0.61113626,0.8407899,0.33683616,0.27384436,0.882512,0.3134366
1024,1350.52,1362.34,0.9927912,0.8880606,0.9833108,0.47573778,0.03943495,0.53874695,0.9131796,0.001297423,0.9740426
1025,1338.31,1350.52,0.9974706,0.932459,0.9952545,0.44292673,0.016809886,0.588837,0.95556444,0.000154116,0.9868961
1026,1337.89,1338.35,0.9951761,0.89241415,0.9910773,0.4771837,0.026384758,0.55893016,0.93841195,0.000570962,0.97113264
1027,1360.02,1338.17,0.02043092,0.0816738,0.028387226,0.65214366,0.9308396,0.28393143,0.10585032,0.99190795,0.08362209
1028,1385.97,1360.05,0.000421297,0.011096433,0.000902297,0.73678476,0.99399054,0.1962301,0.015431855,0.9999738,0.006355384
1029,1385.3,1385.94,0.001447241,0.024179254,0.003969368,0.7420126,0.9882863,0.22095883,0.032788258,0.9998721,0.007651429
1030,1379.32,1385.27,0.025559086,0.12238218,0.04534061,0.67251426,0.94593173,0.27909178,0.12277247,0.9922315,0.06534505
1031,1375.14,1379.32,0.054943502,0.17739888,0.07848042,0.641635,0.91517556,0.30072656,0.16616382,0.97525454,0.1367495
1032,1365,1375.13,0.51317054,0.4875695,0.43977928,0.5833812,0.5935621,0.37540212,0.43879202,0.4895299,0.5544116
1033,1390.99,1365.45,0.04030654,0.11689267,0.04217879,0.64228773,0.9188465,0.3038704,0.14220153,0.98338544,0.13181952
1034,1394.23,1391.04,0.37401918,0.3350545,0.44914627,0.6337618,0.5948572,0.38001466,0.45694196,0.6339009,0.3087696
1035,1401.35,1394.46,0.17048588,0.22414526,0.20879489,0.63856554,0.7331338,0.3508199,0.3085407,0.8614117,0.21587428
1036,1402.22,1401.23,0.18743053,0.24661845,0.22958648,0.6422569,0.72599876,0.35001284,0.3142182,0.8532896,0.19918352
1037,1402.8,1402.26,0.2385351,0.28973302,0.2594,0.635368,0.67633873,0.3541422,0.33199602,0.8000862,0.23147509
1038,1405.87,1402.58,0.17463312,0.23916325,0.15119539,0.634397,0.7581679,0.33882958,0.26630434,0.89055276,0.20916948
1039,1404.11,1405.87,0.96398044,0.76854604,0.91076684,0.55554587,0.09705759,0.46476004,0.80196935,0.020626714,0.8520759
1040,1403.93,1404.36,0.9888919,0.867307,0.9629604,0.52878934,0.048756238,0.49298668,0.876712,0.004977861,0.93507713
1041,1405.53,1403.89,0.9807803,0.8108226,0.94467336,0.53822196,0.069372304,0.48194045,0.8499777,0.009676895,0.9042204
1042,1415.51,1405.57,0.56551915,0.45584375,0.44746974,0.5937757,0.44643936,0.38366598,0.470164,0.4170853,0.5264379
1043,1418.16,1415.84,0.48590603,0.41444516,0.43595636,0.6120738,0.5002265,0.37489668,0.45145848,0.52416825,0.40804476
1044,1418.13,1417.85,0.5676008,0.44384733,0.5081055,0.5973426,0.44812837,0.38893968,0.49154174,0.40072736,0.49472544
1045,1413.17,1418.13,0.8547369,0.66380966,0.7483131,0.5562025,0.24710067,0.42290387,0.6458545,0.09827049,0.7893664
1046,1413.49,1413.09,0.931423,0.7342471,0.8774216,0.543607,0.17102413,0.44814995,0.74649715,0.038420044,0.84844244
1047,1402.08,1413.49,0.99765503,0.93609464,0.9921238,0.46508887,0.016760357,0.55977255,0.9455835,0.00029874,0.9824906
1048,1411.13,1401.99,0.977192,0.7967853,0.9354902,0.5189926,0.07976203,0.4847345,0.835152,0.009208765,0.91852
1049,1410.44,1411.13,0.88785326,0.6348291,0.80448425,0.5670128,0.21380875,0.43117642,0.6949785,0.0865096,0.75079054
1050,1409.3,1410.44,0.9121589,0.67207706,0.84208226,0.55335534,0.18756022,0.44203323,0.7239457,0.055800095,0.80331475
1051,1410.49,1409.32,0.56227344,0.45396808,0.51913136,0.58832866,0.5086335,0.38410872,0.4835622,0.43491608,0.5332574
1052,1399.48,1410.08,0.99067795,0.8849352,0.9830104,0.47594765,0.04145945,0.539753,0.91022825,0.001000032,0.9648148
1053,1406.58,1400.07,0.16373846,0.2656787,0.17505305,0.6076884,0.80750877,0.33310193,0.25763947,0.88617307,0.3044743
1054,1404.94,1406.54,0.83936787,0.61182916,0.7517646,0.5568411,0.27743828,0.423097,0.64720714,0.117121115,0.7612667
1055,1403.44,1404.94,0.71103203,0.5303067,0.6323631,0.57738155,0.3920888,0.400364,0.5648736,0.26484048,0.6390486
1056,1432.12,1403.74,0.000212096,0.006345586,0.000245691,0.7384444,0.99634606,0.17711143,0.009240382,0.9999927,0.004778977
1057,1437.92,1432.12,0.000314922,0.009642691,0.000871301,0.75649416,0.9949197,0.19284876,0.015671164,0.9999809,0.003582665
1058,1429.08,1437.92,0.005162321,0.049644064,0.010607578,0.695584,0.97641945,0.25542706,0.062260564,0.99878925,0.027244827
1059,1433.56,1429.13,0.006196131,0.054858074,0.014466468,0.69046575,0.97492504,0.25126114,0.06609998,0.9985359,0.029645918
1060,1436.56,1433.56,0.028951418,0.11781835,0.048425466,0.66067034,0.9343917,0.2917581,0.13569257,0.98754764,0.080160774
1061,1459.99,1436.56,0.006217826,0.04064085,0.005926983,0.6680709,0.9708045,0.2549338,0.05333424,0.9987943,0.047117874
1062,1465.77,1460.07,0.035015106,0.12444545,0.05950428,0.6655428,0.883277,0.3060964,0.15855683,0.97888523,0.09128198
1063,1461.19,1465.42,0.35892186,0.36236373,0.41416562,0.62426156,0.6135491,0.3834768,0.43682382,0.59702593,0.32589966
1064,1459.32,1461.19,0.4100444,0.38992077,0.47986975,0.616149,0.6199855,0.3765734,0.448326,0.57034,0.35244617
1065,1461.05,1459.5,0.71484274,0.5704162,0.7052064,0.5889841,0.39672375,0.40907708,0.58795583,0.21060582,0.58279645
1066,1460.26,1461.05,0.8787731,0.6781727,0.83580786,0.5574933,0.24943992,0.4396011,0.69720703,0.067022465,0.7723196
1067,1460.15,1460.34,0.9903826,0.86463886,0.9819487,0.5055762,0.041854236,0.5203346,0.9052654,0.002239317,0.9513681
1068,1456.89,1459.76,0.99798155,0.935879,0.9944606,0.48056328,0.016660446,0.56901747,0.9542492,0.00028983,0.97958416
1069,1441.59,1456.94,0.99842715,0.9502489,0.9954086,0.45183697,0.012525649,0.58434194,0.9594498,0.000118835,0.9876364
1070,1433.32,1441.6,0.99886537,0.96376336,0.99785644,0.44186607,0.009071748,0.60743475,0.97080517,3.77E-05,0.9886076
1071,1447.15,1433.36,0.97168654,0.8078137,0.93657017,0.526124,0.09763559,0.47434366,0.8167921,0.012397911,0.9058286
1072,1440.67,1447.13,0.9625529,0.7847343,0.93589234,0.5321251,0.11850036,0.4673786,0.8073577,0.016384685,0.8870443
1073,1444.49,1440.9,0.7631828,0.5869075,0.64394486,0.5697693,0.37633714,0.41075397,0.5847234,0.21480672,0.705595
1074,1445.75,1444.99,0.782352,0.5907186,0.67275006,0.571921,0.36435747,0.41332877,0.60267866,0.1991845,0.6959815
1075,1450.99,1446.05,0.030663326,0.120738976,0.039209213,0.65665877,0.93502766,0.28828695,0.12753877,0.9891082,0.09118663
1076,1461.4,1451.08,0.001235879,0.02468403,0.002253185,0.719903,0.99166006,0.20981501,0.026295682,0.99987805,0.01045629
1077,1460.93,1461.4,0.00191985,0.03033817,0.003493317,0.71517754,0.98833394,0.22337393,0.03395998,0.99976736,0.014001322
1078,1455.88,1460.93,0.026809923,0.10974886,0.044184368,0.67697126,0.9420675,0.27895066,0.12523453,0.99211943,0.061420187
1079,1441.48,1455.9,0.90306413,0.6739816,0.83629256,0.55231494,0.215847,0.43503627,0.70964164,0.065497585,0.81155497
1080,1432.56,1441.48,0.97662306,0.84302586,0.96128297,0.51504755,0.09105603,0.48561946,0.84509224,0.007462246,0.9272373
1081,1432.84,1432.82,0.24163003,0.325061,0.32668915,0.6028319,0.75820875,0.34416845,0.3258458,0.78923213,0.3503541
1082,1428.59,1432.84,0.9258846,0.68687886,0.894069,0.54467404,0.16497196,0.44900972,0.7491352,0.038604826,0.8281655
1083,1440.13,1428.75,0.01481454,0.08512827,0.024579043,0.66298664,0.95800775,0.2703322,0.0920838,0.99522287,0.06208118
1084,1454.92,1440.31,0.001325689,0.021613473,0.00288555,0.7185888,0.9891902,0.21276955,0.028251473,0.99986696,0.011338133
1085,1460.91,1454.22,0.001397118,0.021994106,0.002985634,0.7246111,0.98971516,0.21394205,0.029367909,0.9998882,0.01053478
1086,1457.34,1460.94,0.006049698,0.05024824,0.009973283,0.6857794,0.9750821,0.25777444,0.06278281,0.99873894,0.034098793
1087,1433.19,1457.34,0.61073923,0.51340055,0.50328875,0.5685758,0.45967367,0.40984222,0.51179504,0.273137,0.6510904
1088,1433.82,1433.21,0.9356356,0.74200845,0.879154,0.5467084,0.17951187,0.46043837,0.76381266,0.032912835,0.8421825
1089,1413.11,1433.74,0.9988501,0.94909656,0.9962388,0.45023164,0.008814062,0.6044615,0.96759796,7.59E-05,0.989207
1090,1408.75,1413.2,0.99884254,0.9491976,0.9973519,0.4658343,0.008390877,0.6017859,0.97076684,6.87E-05,0.98462754
1091,1412.97,1409.74,0.98921424,0.8193133,0.9754484,0.5112253,0.040405832,0.52274895,0.90123576,0.002624588,0.9392869
1092,1411.94,1412.97,0.88952523,0.60386735,0.8325818,0.5657341,0.18928127,0.4411912,0.71272373,0.07198953,0.7460867
1093,1412.16,1410.99,0.001932024,0.04413395,0.004111649,0.7130871,0.9901064,0.20794581,0.029896647,0.9997876,0.013537064
1094,1427.59,1412.2,0.00079397,0.01915253,0.001100642,0.7339961,0.99417466,0.17633529,0.015445204,0.99997425,0.006958169
1095,1414.2,1427.59,0.010373707,0.088637345,0.01611136,0.68588203,0.9620494,0.2542742,0.072669156,0.99738497,0.043391366
1096,1417.26,1414.02,0.030786987,0.12327184,0.035386242,0.6720415,0.93404037,0.288538,0.1289976,0.9902424,0.07279213
1097,1428.39,1417.26,0.007072245,0.04758128,0.006477041,0.6904978,0.97259057,0.25860047,0.060827367,0.9989518,0.03412025
1098,1394.53,1428.27,0.83353335,0.6110012,0.67844933,0.5504136,0.24467483,0.43875653,0.64521617,0.08847401,0.7996415
1099,1377.51,1394.53,0.9981906,0.93130857,0.9950163,0.47122326,0.012661819,0.5838213,0.95905393,0.000195864,0.982689
1100,1379.85,1377.55,0.99846894,0.9326649,0.9965911,0.4653937,0.010840853,0.59866154,0.96659666,0.000113834,0.9832314
1101,1380.03,1379.86,0.81113845,0.5577647,0.8229327,0.5866612,0.30708238,0.42334038,0.6696881,0.1418103,0.6163702
1102,1374.53,1380.03,0.5382476,0.41773102,0.5543635,0.5991495,0.46407723,0.38797638,0.49702248,0.41255513,0.48298776
1103,1355.49,1374.64,0.99148375,0.87955326,0.98208606,0.50861484,0.028513333,0.52836937,0.9088335,0.001458369,0.9532962
1104,1353.33,1355.41,0.28666198,0.37810233,0.34417218,0.62488216,0.67803514,0.3468006,0.35463667,0.7558125,0.30814388
1105,1359.88,1353.36,0.002250218,0.044296384,0.00434697,0.7056487,0.98878735,0.21484868,0.032931432,0.9997266,0.017406743
1106,1386.89,1359.88,0.000765648,0.016528387,0.000779183,0.7316433,0.9947318,0.18570681,0.015163022,0.9999771,0.007949154
1107,1387.81,1386.82,0.001815104,0.024438534,0.003330744,0.7283007,0.9898892,0.2155753,0.03215545,0.9998847,0.010651486
1108,1391.03,1387.79,0.005991572,0.048135787,0.012596355,0.71058404,0.97756577,0.25235018,0.067184016,0.9991105,0.02162659
1109,1409.15,1391.03,0.003097669,0.02934238,0.003540912,0.714983,0.98430705,0.25396433,0.042866465,0.9996922,0.018957043
1110,1406.29,1409.15,0.009226494,0.063116945,0.019223647,0.6979526,0.95280236,0.28363773,0.089456156,0.99702436,0.03676609
1111,1398.94,1406.29,0.03366683,0.14286576,0.08495911,0.68964916,0.85002583,0.31251127,0.17553242,0.97455716,0.06940192
1112,1409.93,1398.77,0.047167268,0.14743264,0.06280964,0.6653989,0.8325919,0.3201442,0.17264947,0.9664205,0.11658798
1113,1415.95,1409.96,0.06771699,0.19566177,0.12633355,0.68125635,0.77137464,0.3360423,0.23400433,0.9375653,0.101616524
1114,1416.18,1415.95,0.32124245,0.3718501,0.36370385,0.62290406,0.5895105,0.3773401,0.4135366,0.5960658,0.32907772
1115,1409.46,1416.34,0.70082927,0.5870149,0.7138428,0.60067195,0.3041908,0.42028752,0.60150373,0.15325637,0.56595385
1116,1407.05,1409.46,0.9396746,0.7666711,0.9194835,0.5523939,0.14799416,0.4559202,0.7796564,0.023497809,0.82607585
1117,1409.28,1407.05,0.9260285,0.75301164,0.87763065,0.53639764,0.19262403,0.4290618,0.7233631,0.037805222,0.84715503
1118,1413.94,1409.43,0.97759956,0.8503517,0.95697683,0.5274951,0.10104093,0.47877795,0.84522647,0.008687645,0.91138124
1119,1418.07,1413.95,0.92687815,0.74757075,0.8757992,0.55784583,0.18262373,0.44545257,0.7468445,0.039226282,0.8104287
1120,1418.55,1418.07,0.9052679,0.7121371,0.85556906,0.5616864,0.22135267,0.44050384,0.7276985,0.05474384,0.78276575
1121,1427.84,1418.55,0.53506666,0.47330394,0.42688614,0.58177847,0.5453569,0.3829018,0.4598035,0.4275979,0.5667072
1122,1428.48,1427.84,0.5816675,0.49557418,0.48183098,0.5856596,0.50519925,0.38443992,0.4844689,0.3865158,0.55690485
1123,1419.45,1428.48,0.96149516,0.79007477,0.90798485,0.52645355,0.1350348,0.45988828,0.7849933,0.019323297,0.89353174
1124,1413.58,1419.45,0.99913627,0.9592144,0.9970362,0.44370815,0.011447544,0.5829968,0.9669311,9.78E-05,0.99017674
1125,1430.36,1413.54,0.580451,0.45755437,0.45227087,0.5764325,0.52466035,0.38297892,0.4709984,0.41557017,0.5837997
1126,1446.79,1430.47,0.047778852,0.13113743,0.04810383,0.645867,0.8748325,0.306905,0.15723199,0.9745103,0.13075686
1127,1435.81,1446.79,0.71524113,0.53681964,0.6518481,0.58398676,0.37033814,0.40290678,0.57375604,0.23548591,0.61087245
1128,1443.69,1435.81,0.5782739,0.44824377,0.52102613,0.58977866,0.49452898,0.38750285,0.49525678,0.40072647,0.5154684
1129,1430.15,1443.67,0.9538903,0.77083594,0.91261226,0.50631833,0.14807276,0.46188137,0.77916354,0.018707875,0.9158705
1130,1426.66,1430.15,0.97285527,0.80808294,0.9572505,0.52742946,0.13455832,0.48224294,0.83782196,0.012491147,0.89599603
1131,1419.83,1426.66,0.99937624,0.96018595,0.9986739,0.41781035,0.006488546,0.6363552,0.98042876,1.53E-05,0.99247783
1132,1418.1,1419.83,0.99760973,0.9320436,0.9948342,0.43379688,0.017893523,0.58479697,0.9550306,0.000127998,0.9868111
1133,1402.43,1418.1,0.99748445,0.93915576,0.9958711,0.44274297,0.01621967,0.5935443,0.9598856,8.78E-05,0.9840538
1134,1426.19,1402.43,0.067220934,0.15669861,0.06911004,0.618287,0.9033126,0.30175665,0.15933548,0.9736873,0.20103104
1135,1462.42,1426.19,0.000173325,0.006577957,0.000252513,0.73489493,0.9975073,0.16956057,0.007967469,0.99999464,0.004523089
1136,1459.37,1462.42,0.000515106,0.014841384,0.001844801,0.74623847,0.9949267,0.19349305,0.019589178,0.9999695,0.005009295
1137,1466.47,1459.37,0.001817718,0.02870396,0.00403705,0.7201093,0.9901869,0.22515336,0.035465203,0.9998223,0.012378793
1138,1461.89,1466.47,0.022971569,0.112041496,0.035382725,0.66945004,0.9531049,0.27972123,0.11638843,0.9934922,0.06975915
1139,1457.15,1461.89,0.109044895,0.22635752,0.14157023,0.63754815,0.8611544,0.31150243,0.22287285,0.9451992,0.18043093
1140,1461.02,1457.15,0.10172653,0.20196408,0.11519236,0.6387554,0.8641729,0.31590655,0.21913475,0.95091546,0.17116305
1141,1472.12,1461.02,0.02785253,0.09662223,0.031623032,0.6571898,0.94082457,0.27222538,0.10923886,0.9934674,0.080971554
1142,1472.05,1472.12,0.17738436,0.23940402,0.22263907,0.6357062,0.7625263,0.34270617,0.30253756,0.87163717,0.21528356
1143,1470.68,1472.05,0.9825471,0.80688316,0.9709796,0.5434575,0.05086342,0.50403225,0.8788775,0.005804747,0.90254384
1144,1472.34,1470.67,0.92542005,0.7219105,0.8950599,0.5618478,0.13930191,0.45347494,0.75278544,0.036043297,0.80514485
1145,1472.63,1472.33,0.68103594,0.52292204,0.6961193,0.58792746,0.36671484,0.40381426,0.56901747,0.23681258,0.5798914
1146,1480.94,1472.63,0.32344753,0.35321143,0.30090806,0.60733396,0.6134485,0.3697281,0.37269983,0.66176456,0.39340118
1147,1485.98,1480.95,0.60726887,0.4685579,0.44139883,0.5900837,0.4202164,0.4100691,0.51908284,0.34101585,0.57840264
1148,1492.56,1485.98,0.25323,0.3201153,0.21850875,0.63649863,0.6620981,0.33814377,0.31351787,0.8207111,0.26857445
1149,1494.81,1492.56,0.39992973,0.3955355,0.3754448,0.6178721,0.5889416,0.36432442,0.41055757,0.6382804,0.37913075
1150,1494.82,1494.81,0.5558122,0.4755411,0.49105263,0.5882387,0.5037543,0.3850755,0.47587007,0.41858247,0.55221355
1151,1502.96,1494.82,0.5773883,0.45106444,0.50930965,0.59616184,0.4743399,0.38337818,0.4875731,0.4212751,0.502963
1152,1500.18,1502.96,0.9251733,0.70842516,0.8813565,0.5559749,0.17658713,0.4422096,0.7425399,0.04696559,0.81116015
1153,1507.84,1500.18,0.6176265,0.46595797,0.49193215,0.586428,0.45001853,0.3864776,0.4942806,0.38196808,0.5587133
1154,1501.96,1507.84,0.96035725,0.7570742,0.9101057,0.5406503,0.11170453,0.4640962,0.79486394,0.021114329,0.8735771
1155,1498.11,1501.96,0.99043405,0.8681082,0.9760982,0.5046761,0.04420739,0.5126718,0.8953827,0.002649035,0.9503419
1156,1513.17,1498.11,0.19329947,0.25572038,0.17024407,0.61201483,0.75518453,0.34303096,0.27901933,0.8530749,0.29637477
1157,1495.71,1513.17,0.983986,0.831912,0.9601276,0.5133363,0.060008414,0.49893096,0.86338586,0.005136828,0.9350559
1158,1511.29,1495.71,0.22990301,0.2886132,0.21127947,0.60799843,0.73654735,0.3467499,0.3017722,0.8174033,0.33263105
1159,1512.12,1511.29,0.54457504,0.4423735,0.5607869,0.59418553,0.52368134,0.38874245,0.50290775,0.43288723,0.50555706
1160,1509.39,1512.12,0.6037046,0.4910953,0.553641,0.5808183,0.49189904,0.39237943,0.5061802,0.36550635,0.58821505
1161,1517.93,1509.39,0.019686507,0.09972242,0.035350062,0.6675579,0.95102507,0.28516737,0.114750646,0.9926978,0.06527682
1162,1517.01,1517.93,0.06513106,0.1733624,0.10240828,0.65148896,0.89039075,0.31424218,0.19681112,0.9655419,0.12256976
1163,1519.43,1517.01,0.07938338,0.17979701,0.09719122,0.63934493,0.86657876,0.31861025,0.20565164,0.95506585,0.15946166
1164,1520.33,1519.43,0.11570131,0.20543303,0.13184659,0.62566006,0.83298624,0.33095136,0.23986086,0.92325866,0.21499725
1165,1521.38,1520.33,0.38698217,0.38199344,0.3809159,0.59221363,0.6361638,0.37313637,0.4074773,0.60753924,0.45988804
1166,1519.79,1521.38,0.4679291,0.3907387,0.4382733,0.5843558,0.57910424,0.38317028,0.4495859,0.5107437,0.51397914
1167,1530.94,1519.79,0.046806965,0.13136292,0.05963571,0.6423554,0.9020361,0.30083856,0.15449083,0.9782694,0.1232313
1168,1511.95,1530.94,0.9949477,0.9021454,0.98598236,0.47794077,0.025679093,0.5459904,0.92520064,0.000821469,0.9752457
1169,1502.42,1511.95,0.9993237,0.9642157,0.9985654,0.41737756,0.005770904,0.6314263,0.97874683,1.56E-05,0.9930975
1170,1515.6,1502.42,0.9296016,0.6975908,0.8766663,0.5420444,0.18020125,0.45504948,0.7491782,0.04279976,0.84429824
1171,1487.85,1515.6,0.9976593,0.94075817,0.99528104,0.43522552,0.012477538,0.60255295,0.9596139,7.06E-05,0.9875925
1172,1496.94,1487.85,0.9947561,0.91005695,0.9919099,0.47831059,0.025268508,0.5577715,0.9381094,0.000409175,0.96813273
1173,1515.99,1496.94,0.021234358,0.07607965,0.026106885,0.65809965,0.94411904,0.28745285,0.10881667,0.9939102,0.08053878
1174,1514.68,1515.99,0.001269874,0.028031137,0.003887216,0.72589874,0.99262613,0.2072936,0.029142693,0.99988425,0.009783321
1175,1518.2,1514.68,0.001603481,0.030152913,0.003424074,0.70953894,0.9926081,0.21288173,0.029126253,0.9998579,0.014483282
1176,1525.2,1518.2,0.00275871,0.03638748,0.005686188,0.7173079,0.9857107,0.22885579,0.04168339,0.99969184,0.015401756
1177,1539.79,1525.2,0.000730227,0.012371625,0.001002056,0.73723334,0.9942433,0.19305502,0.017565705,0.99997807,0.007235203
1178,1541.46,1539.79,0.004850867,0.04019915,0.008595605,0.7162945,0.9761888,0.23921004,0.055531617,0.99945384,0.019064413
1179,1544.26,1541.46,0.029453743,0.1182944,0.04522887,0.69350564,0.9137152,0.28282398,0.13587017,0.9915644,0.053372048
