index,Close,Open,a,b,c,d,e,f,g,h
1568,1994.29,2009.08,0.30889258,0.6604949,0.36526605,0.55692184,0.40574703,0.60076666,0.52831656,0.2708369
1569,1982.77,1992.78,0.29747292,0.6490509,0.40087578,0.5772184,0.40189728,0.5631223,0.552964,0.25777796
1570,1998.3,1983.34,0.29634556,0.66069293,0.36328822,0.5566827,0.4044483,0.6003657,0.5478628,0.25693083
1571,1965.99,1997.32,0.24736446,0.6343105,0.3933321,0.5883215,0.39376447,0.56286204,0.6402088,0.20182075
1572,1982.85,1966.22,0.29587343,0.6698287,0.36606276,0.55640477,0.40759137,0.6007254,0.5486734,0.25351134
1573,1977.8,1978.96,0.30017728,0.67017925,0.3733007,0.55433714,0.4062892,0.59529114,0.53665024,0.26090038
1574,1972.29,1978.21,0.31679425,0.677279,0.3599365,0.5390313,0.4097715,0.6120306,0.49372414,0.29023927
1575,1946.16,1971.44,0.27653334,0.65850735,0.38201818,0.56098515,0.40285525,0.58667034,0.5672354,0.23734678
1576,1946.17,1945.83,0.29873526,0.66221446,0.37114942,0.557767,0.4070767,0.60004526,0.53373885,0.2609197
1577,1967.9,1948.12,0.34298414,0.6815159,0.32399398,0.5252149,0.41095397,0.6478765,0.46188778,0.3126921
1578,1964.82,1970.01,0.35198998,0.6806131,0.31822252,0.5283951,0.40899944,0.65571296,0.4583974,0.3216853
1579,1935.1,1962.36,0.30555227,0.6661535,0.34240878,0.55292237,0.40638626,0.63191235,0.53602624,0.26274067
1580,1968.89,1935.55,0.33237723,0.70012873,0.30578315,0.5104365,0.4267,0.6711792,0.44946346,0.30631322
1581,1928.21,1967.68,0.29359022,0.6785291,0.3222034,0.5421075,0.40654522,0.6546583,0.5581604,0.2443286
1582,1906.13,1925.63,0.32096636,0.66833276,0.3736649,0.5606309,0.40912145,0.60674125,0.51578146,0.27002817
1583,1874.74,1905.65,0.28165266,0.6707235,0.36170927,0.5587331,0.4012755,0.6170099,0.58976644,0.22211537
1584,1877.7,1877.11,0.30780226,0.66762537,0.32299033,0.55747384,0.40808395,0.65700763,0.5488767,0.25626585
1585,1862.49,1874.18,0.28164765,0.6581107,0.3238596,0.55132437,0.40550414,0.6460268,0.5695465,0.23951113
1586,1862.76,1855.95,0.33544788,0.69773835,0.3393621,0.5184914,0.4152406,0.6385303,0.45407054,0.30590504
1587,1886.76,1864.91,0.40912,0.7374782,0.35506362,0.46695244,0.4319408,0.63407534,0.3083796,0.3928533
1588,1904.01,1885.62,0.45914918,0.73842514,0.37025532,0.45157,0.45179364,0.62689555,0.2310429,0.4839597
1589,1941.28,1909.38,0.49240676,0.75827295,0.34453282,0.4179511,0.49334446,0.67299426,0.16011491,0.53806365
1590,1927.11,1941.29,0.4309039,0.7143544,0.3417612,0.47668102,0.44264892,0.6571281,0.2829172,0.45215094
1591,1950.82,1931.02,0.43204615,0.75867033,0.29531732,0.44794774,0.49721554,0.7163043,0.24938639,0.4555866
1592,1964.58,1951.59,0.4329783,0.74007404,0.29408923,0.47962365,0.47392836,0.7080887,0.28347895,0.4338149
1593,1961.63,1962.97,0.3747723,0.7509691,0.2847538,0.48626623,0.4799429,0.7221165,0.35885,0.39924508
1594,1985.05,1964.14,0.3353999,0.7554624,0.25029954,0.5007067,0.4944363,0.7506093,0.428663,0.35250664
1595,1982.3,1983.29,0.29496157,0.74326247,0.27553996,0.5077966,0.45948917,0.7196582,0.5098991,0.30456412
1596,1994.65,1979.49,0.31450814,0.7404522,0.30842656,0.5131572,0.46721634,0.688659,0.4685097,0.32344317
1597,2018.05,2001.2,0.30319554,0.7464541,0.28551853,0.5185976,0.47446388,0.7144277,0.4907715,0.3116239
1598,2017.81,2018.21,0.31792626,0.7352595,0.3453007,0.5188278,0.44593054,0.6525439,0.47915605,0.32585204
1599,2012.1,2015.81,0.28454402,0.67331976,0.41495383,0.55337703,0.35137883,0.5392181,0.58322275,0.23049538
1600,2023.57,2015.29,0.29021594,0.6747239,0.41264722,0.5545536,0.34847775,0.5423471,0.5860216,0.2321869
1601,2031.21,2023.33,0.29311606,0.648237,0.42896655,0.5735392,0.33048943,0.51713455,0.60221183,0.21410604
1602,2031.92,2032.36,0.2828203,0.65138906,0.41547418,0.5757855,0.33899552,0.5305912,0.6167536,0.21081394
1603,2038.26,2032.01,0.27567005,0.65151745,0.41844568,0.58252007,0.3302407,0.52412736,0.64128816,0.18695726
1604,2039.68,2038.2,0.2820692,0.6385685,0.41705585,0.59147,0.33488816,0.5260561,0.63704234,0.1922994
1605,2038.25,2037.75,0.2843905,0.64866424,0.4142237,0.5794797,0.35193288,0.53624153,0.60380644,0.20415156
1606,2039.33,2039.21,0.2691876,0.6422349,0.39595047,0.5860165,0.35246935,0.5564378,0.6264084,0.18293329
1607,2039.82,2039.74,0.2814635,0.65129066,0.39388844,0.578141,0.36247486,0.5616685,0.60368854,0.20168167
1608,2041.32,2038.29,0.2827736,0.6447256,0.37874618,0.5812801,0.3696957,0.57880074,0.60225135,0.202784
1609,2051.8,2041.48,0.2912167,0.6447226,0.35002768,0.57074964,0.37777755,0.6130398,0.579163,0.21596995
1610,2048.72,2051.16,0.28881478,0.64379275,0.36487725,0.5744997,0.38258585,0.59740555,0.5778126,0.22191343
1611,2052.75,2045.87,0.29514143,0.6468044,0.3707385,0.5657472,0.39113414,0.5898646,0.5546061,0.24132279
1612,2063.5,2057.46,0.30477744,0.6417692,0.32887235,0.55202657,0.3918017,0.63486964,0.533558,0.26440632
1613,2069.41,2065.07,0.33111352,0.64873993,0.36294442,0.55240226,0.39739925,0.6028634,0.500593,0.29491332
1614,2067.03,2070.15,0.30797625,0.65509754,0.36168537,0.5589729,0.40315923,0.6048229,0.52775264,0.26681158
1615,2072.83,2067.36,0.3078236,0.65699273,0.37289014,0.5618228,0.40466586,0.59167373,0.5334896,0.26388106
1616,2067.56,2074.78,0.2877185,0.6451624,0.3804652,0.57585984,0.40173432,0.5796727,0.56804687,0.24190898
1617,2053.44,2065.78,0.23943779,0.6336877,0.35393405,0.59303904,0.4013058,0.6096111,0.644196,0.19185336
1618,2066.55,2053.77,0.27356604,0.64934415,0.36106074,0.568664,0.40519536,0.60113174,0.57684135,0.23535955
1619,2074.33,2067.45,0.3061571,0.6666746,0.34918177,0.5474293,0.41137263,0.61883235,0.51916206,0.2743921
1620,2071.92,2073.64,0.2990286,0.664535,0.35371986,0.551557,0.4116952,0.61401546,0.5330599,0.26407015
1621,2075.37,2072.78,0.31237543,0.65712285,0.36062646,0.55275404,0.40528882,0.60495055,0.5177432,0.2851012
1622,2060.31,2074.84,0.27960894,0.6512733,0.3780942,0.56780183,0.4093406,0.588142,0.5599199,0.24362724
1623,2059.82,2056.55,0.27843404,0.65842485,0.4127546,0.5727921,0.42172578,0.5575368,0.54121614,0.24028228
1624,2026.14,2058.86,0.24658881,0.6272061,0.40773636,0.5980942,0.4010849,0.5577324,0.6294303,0.20314564
1625,2035.33,2027.92,0.2705659,0.63500667,0.37709445,0.58296895,0.4027583,0.58836687,0.5953787,0.22900723
1626,2002.33,2030.36,0.25839838,0.6219942,0.37243697,0.5938885,0.39402056,0.5938414,0.6353072,0.20999706
1627,1989.63,2005.03,0.26799563,0.6212199,0.35909402,0.58303016,0.3901656,0.60561013,0.61951447,0.22381489
1628,1972.74,1986.71,0.29061365,0.64086884,0.3409674,0.5579429,0.39934787,0.6270485,0.56380635,0.25277132
1629,2012.89,1973.77,0.3317804,0.6861417,0.32034656,0.5115231,0.42059177,0.6478102,0.44797942,0.3131316
1630,2061.23,2018.98,0.43633053,0.72637725,0.31088683,0.44880345,0.44536024,0.6731964,0.26272282,0.4641669
1631,2070.65,2061.04,0.4562324,0.74532187,0.26629663,0.4414336,0.44435042,0.7356927,0.24926943,0.49005404
1632,2078.54,2069.28,0.50885344,0.762508,0.33234173,0.42230198,0.4840142,0.68843126,0.17695366,0.53960174
1633,2082.17,2081.48,0.49206015,0.7450849,0.32421243,0.44288263,0.47727513,0.6905562,0.20747136,0.510275
1634,2081.88,2083.25,0.48604518,0.76100415,0.35088825,0.44251603,0.5007692,0.6669761,0.20300856,0.49470705
1635,2088.77,2084.3,0.32184133,0.7133821,0.2995226,0.5207891,0.410828,0.66544175,0.5154337,0.30611518
1636,2090.57,2087.63,0.29877028,0.71665114,0.29452834,0.52552694,0.4095105,0.67519015,0.5538589,0.26877627
1637,2080.35,2088.49,0.26449302,0.6809784,0.30679268,0.56319004,0.387373,0.64426476,0.628052,0.22794841
1638,2058.9,2082.11,0.233284,0.6805109,0.34329453,0.56556004,0.38404933,0.60708475,0.65650034,0.18883042
1639,2058.2,2058.9,0.2537502,0.6898175,0.38387743,0.5502829,0.38506588,0.57256454,0.6094127,0.21268992
1640,2020.58,2054.44,0.21741341,0.66459197,0.38500157,0.5715868,0.37448502,0.57038355,0.67694175,0.16692743
1641,2002.61,2022.15,0.23008575,0.64823186,0.38217005,0.5924663,0.37878296,0.5858807,0.67566323,0.16883245
1642,2025.9,2005.55,0.28034288,0.6490177,0.36707264,0.5926024,0.39151382,0.6090686,0.60724133,0.21061778
1643,2062.14,2030.61,0.31528488,0.6711143,0.33600193,0.55391866,0.4052131,0.63825995,0.51948285,0.2606068
1644,2044.81,2063.45,0.3370283,0.6691968,0.36344555,0.560796,0.40073064,0.6143569,0.50265676,0.28053263
1645,2028.26,2046.13,0.33853808,0.6652998,0.3795981,0.56420773,0.4036204,0.5983354,0.49358654,0.28749484
1646,2023.03,2031.58,0.3370364,0.66548634,0.36979812,0.55291647,0.41598108,0.6090993,0.46426082,0.291695
1647,2011.27,2018.4,0.34800577,0.66334206,0.3775002,0.5647592,0.41732416,0.60394573,0.460971,0.30359468
1648,1992.67,2013.75,0.3184851,0.66529685,0.34122738,0.56773466,0.4100336,0.64136255,0.53212136,0.26319382
1649,2019.42,1992.25,0.3084743,0.6888786,0.29360056,0.5409549,0.4140064,0.68224925,0.5419503,0.2581244
1650,2022.55,2020.76,0.3639231,0.7175148,0.32209852,0.5016768,0.42622337,0.65796715,0.40997627,0.3417127
1651,2032.12,2020.19,0.38405538,0.7274218,0.34309494,0.4783006,0.43622562,0.6395718,0.34379548,0.3981948
1652,2063.15,2034.3,0.41533634,0.763139,0.306195,0.42624602,0.4875287,0.70255005,0.2533671,0.47184873
1653,2051.82,2062.98,0.42008734,0.73679954,0.33481914,0.45648503,0.45784202,0.6720248,0.2938052,0.45231584
1654,2057.09,2050.42,0.3682851,0.70740986,0.33827263,0.50144243,0.4110201,0.64321387,0.42561364,0.3505196
1655,2029.55,2047.86,0.28091082,0.6388187,0.36951777,0.585755,0.3750962,0.57948583,0.61051404,0.23195648
1656,2002.16,2032.34,0.2362821,0.6157315,0.37110856,0.61189234,0.36656296,0.5731784,0.6964224,0.18346094
1657,2021.25,2002.45,0.26059747,0.65383124,0.3592512,0.5798245,0.387393,0.59265566,0.6282794,0.21466835
1658,1994.99,2019.35,0.23736365,0.64134985,0.3675818,0.5913953,0.37372896,0.58469814,0.6808633,0.19181404
1659,2020.85,1996.67,0.28027555,0.67379373,0.36951345,0.5486017,0.39675152,0.5857018,0.56280684,0.24746312
1660,2050.03,2022.71,0.34928587,0.7227618,0.31576523,0.48978972,0.4237531,0.66806656,0.42436892,0.33565742
1661,2041.51,2048.86,0.39190927,0.7117667,0.3676163,0.49588495,0.42181355,0.6228712,0.35889992,0.393223
1662,2062.52,2043.45,0.41603756,0.7273055,0.349536,0.47601706,0.4624681,0.6581646,0.2938995,0.42905435
1663,2055.47,2062.28,0.3707817,0.70782894,0.34926414,0.5080293,0.41866258,0.639234,0.4007408,0.35119948
1664,2046.74,2053.47,0.38566548,0.6907884,0.379332,0.5364393,0.4084669,0.6080108,0.41416276,0.33084396
1665,2068.59,2049.38,0.3471498,0.706596,0.32018733,0.5194235,0.4235655,0.664594,0.45184252,0.30619955
1666,2068.53,2068.55,0.31497794,0.69173014,0.32710245,0.54459727,0.39921921,0.6462359,0.53704894,0.2628679
1667,2088.48,2069.98,0.3347241,0.70738703,0.30899742,0.51193106,0.44050565,0.6777806,0.45154047,0.32552192
1668,2096.99,2088.78,0.33680502,0.7303536,0.31827673,0.49934295,0.45665792,0.67791754,0.43071052,0.3397938
1669,2100.34,2096.47,0.35469845,0.728694,0.35756642,0.5003176,0.46053863,0.64061964,0.38382044,0.3645967
1670,2099.68,2099.16,0.33410886,0.7199216,0.36109257,0.5129706,0.4455918,0.63048744,0.43813688,0.32336178
1671,2097.45,2099.25,0.32051814,0.6970636,0.39241993,0.535668,0.41344774,0.5826339,0.47852904,0.2909763
1672,2110.3,2097.65,0.30825627,0.68224627,0.3758492,0.54605645,0.41018513,0.59312785,0.4975052,0.26834235
1673,2109.66,2109.83,0.32045874,0.6722584,0.38089713,0.5550671,0.4018597,0.5884525,0.5082049,0.2818332
1674,2115.48,2109.1,0.31447875,0.6641902,0.38539317,0.55929565,0.39561278,0.5804705,0.51376927,0.27332434
1675,2113.86,2115.3,0.28136736,0.6592161,0.36534423,0.57339036,0.37515923,0.5935225,0.60227257,0.21513078
1676,2110.74,2113.91,0.26950282,0.6541706,0.38122755,0.58089477,0.36556238,0.5756142,0.6332394,0.19123621
1677,2104.5,2110.88,0.2530201,0.6382423,0.36758038,0.5969741,0.36627504,0.58702314,0.65882736,0.1817296
1678,2117.39,2105.23,0.26584083,0.65158314,0.34619248,0.5761757,0.37328106,0.6127327,0.63333106,0.19013733
1679,2107.78,2115.76,0.25881022,0.64058596,0.35487714,0.58889675,0.37844497,0.6037015,0.6386088,0.1861637
1680,2098.53,2107.72,0.24656515,0.6388456,0.37495062,0.6000641,0.38661918,0.58605355,0.64806,0.1784534
1681,2101.04,2098.54,0.27325672,0.65084285,0.37233725,0.5845496,0.3864148,0.59301096,0.61354995,0.20533122
1682,2071.26,2100.91,0.219424,0.631124,0.39871493,0.60751426,0.38910863,0.5658957,0.68555665,0.15359318
1683,2079.43,2072.25,0.2810548,0.6558246,0.3933141,0.5809498,0.39606032,0.5773711,0.58713245,0.21251237
1684,2044.16,2076.14,0.23990518,0.6115213,0.36825803,0.6030208,0.37972575,0.59465176,0.67900866,0.17592762
1685,2040.24,2044.69,0.28878212,0.63095355,0.35736558,0.5871021,0.39000607,0.61260784,0.5993637,0.22562324
1686,2065.95,2041.1,0.31787065,0.64935124,0.3231143,0.54843825,0.40359393,0.6417635,0.5150163,0.270798
1687,2053.4,2064.56,0.32326624,0.6627026,0.32298365,0.53970563,0.40502706,0.64796776,0.50689614,0.27840105
1688,2081.19,2055.35,0.3879925,0.6984435,0.33028477,0.49161065,0.42138228,0.64356494,0.36477512,0.3679668
1689,2074.28,2080.59,0.37219387,0.6875657,0.32945943,0.50978154,0.41008133,0.6408134,0.41314894,0.3539692
1690,2099.5,2072.84,0.39386702,0.69741577,0.31858742,0.47843105,0.4321398,0.6594574,0.3284818,0.4106613
1691,2089.27,2098.69,0.411932,0.6851247,0.33826047,0.49925998,0.4163806,0.63976246,0.35008085,0.42374977
1692,2108.1,2090.32,0.35958353,0.70843726,0.2746143,0.48417932,0.42580682,0.7063806,0.39336878,0.38031912
1693,2104.42,2107.99,0.3960589,0.7002965,0.32178178,0.49534616,0.4291353,0.6621181,0.36754525,0.40820175
1694,2091.5,2103.94,0.31184012,0.6947802,0.32558328,0.52982813,0.41236067,0.6386923,0.51675683,0.29260388
1695,2061.05,2093.1,0.2607156,0.6660963,0.35878834,0.56784415,0.40014234,0.60172576,0.60929686,0.2165855
1696,2056.15,2059.94,0.2577811,0.6783587,0.37586394,0.56342936,0.40053707,0.5825906,0.6093507,0.2216996
1697,2061.02,2055.78,0.30344972,0.69943327,0.40543988,0.53827226,0.40843207,0.56104475,0.5132025,0.2770921
1698,2086.24,2064.11,0.30552697,0.69027466,0.33753023,0.531994,0.41229144,0.6307415,0.51794,0.27088425
1699,2067.89,2084.05,0.29946986,0.6843689,0.37783018,0.5445218,0.40657932,0.591884,0.5230958,0.27142206
1700,2059.69,2067.63,0.30492333,0.6714229,0.38081968,0.5644678,0.4078071,0.5951732,0.5337001,0.2588413
1701,2066.96,2060.03,0.36816344,0.70594746,0.4083317,0.5203464,0.427,0.5777109,0.39018273,0.34220412
1702,2080.62,2064.87,0.36154845,0.68928814,0.36498398,0.52406454,0.4239751,0.618636,0.41044545,0.33267403
1703,2076.33,2080.79,0.36884454,0.69610023,0.35112494,0.5210321,0.41810974,0.6339361,0.41717798,0.341354
1704,2081.9,2076.94,0.3324634,0.68766135,0.30467436,0.5424268,0.41201827,0.6772116,0.5034923,0.28415507
1705,2091.18,2081.29,0.35605642,0.6963044,0.3181879,0.5190742,0.42113617,0.66577,0.43698037,0.32647356
1706,2102.06,2091.51,0.43079692,0.73548007,0.34881863,0.46086603,0.45916468,0.6566534,0.28929472,0.42887482
1707,2092.43,2102.03,0.34574527,0.7169726,0.3210788,0.4940117,0.43132523,0.6673775,0.4166361,0.34799927
1708,2095.84,2092.28,0.3306552,0.71930766,0.3197969,0.50414693,0.43499303,0.6683765,0.43930766,0.321133
1709,2106.63,2097.82,0.32561263,0.7139453,0.29401836,0.50607675,0.43023267,0.6943475,0.45541134,0.31237274
1710,2104.99,2105.96,0.31683627,0.6859115,0.33329836,0.5431875,0.40484068,0.6432578,0.51372176,0.2786371
1711,2081.18,2102.58,0.24252851,0.67091006,0.36409655,0.5758016,0.39824438,0.5996968,0.63173157,0.18778628
1712,2100.4,2084.11,0.28374413,0.6817113,0.3584044,0.5525216,0.4035413,0.60652524,0.5633819,0.2422949
1713,2097.29,2102.82,0.30753022,0.6779929,0.36479822,0.5513966,0.402145,0.6057553,0.52859503,0.26785043
1714,2107.96,2098.27,0.31024992,0.6727149,0.36563373,0.55173033,0.4040827,0.6039313,0.517324,0.27713564
1715,2112.93,2107.21,0.31767666,0.68560225,0.34262693,0.5362244,0.4066308,0.63369644,0.5030574,0.28296095
1716,2117.69,2112.8,0.33063045,0.6713602,0.34996033,0.54502845,0.40188283,0.62378794,0.49870718,0.30106595
1717,2108.92,2119.29,0.32283834,0.66151685,0.37657166,0.55763197,0.40195277,0.59513545,0.5051283,0.28289843
1718,2114.76,2108.35,0.29803306,0.671257,0.3775698,0.56460893,0.40535858,0.59450454,0.54139775,0.24712685
1719,2106.85,2112.49,0.29385033,0.6786041,0.37803173,0.5616166,0.40931228,0.5965516,0.5383361,0.2467514
1720,2085.51,2105.52,0.23542328,0.6462527,0.387919,0.6048756,0.40439445,0.57961375,0.65185326,0.1794797
1721,2108.29,2087.38,0.30451688,0.67052627,0.37655315,0.55921644,0.4053806,0.59177303,0.53261095,0.25467438
1722,2114.49,2110.23,0.34049857,0.67344505,0.3384663,0.53718835,0.39746234,0.6330636,0.49391773,0.29818046
1723,2089.46,2112.63,0.26905704,0.6747067,0.37283662,0.5613348,0.4026151,0.597916,0.5883441,0.21274637
1724,2080.15,2091.26,0.2678671,0.65998846,0.41474432,0.5776701,0.4070941,0.551547,0.57315403,0.22339989
1725,2088,2079.96,0.30126813,0.675137,0.3923734,0.55880857,0.40609223,0.5793389,0.5316868,0.25358742
1726,2116.1,2092.13,0.35368186,0.68210036,0.325604,0.51601577,0.41378832,0.6476792,0.4369104,0.329673
1727,2105.33,2115.56,0.38734254,0.68121743,0.35926393,0.51900876,0.40935507,0.62048286,0.39923814,0.36165455
1728,2099.12,2102.87,0.3047365,0.6646982,0.3449357,0.5605837,0.40191498,0.6254608,0.5471358,0.25721115
1729,2098.48,2099.62,0.34200788,0.6701555,0.34376952,0.5437958,0.40550926,0.62974405,0.4839753,0.3029456
1730,2121.1,2100.43,0.37971655,0.68276423,0.33631638,0.50283766,0.4212278,0.64370245,0.38254705,0.3817165
1731,2122.73,2122.07,0.38231122,0.6986714,0.32953656,0.49789143,0.42002523,0.65712005,0.38821208,0.37668112
1732,2129.2,2121.3,0.33926907,0.70487416,0.29925567,0.50416696,0.41804174,0.68004256,0.46688196,0.31661004
1733,2127.83,2129.45,0.33134508,0.6755545,0.32425,0.53540826,0.4069763,0.64633304,0.48656154,0.31390202
1734,2125.85,2127.79,0.32664073,0.67729926,0.34481803,0.54211295,0.40345588,0.6274043,0.50246125,0.28657094
1735,2130.82,2125.55,0.33513162,0.7105039,0.36436597,0.51183337,0.42816672,0.61823946,0.43875566,0.31760836
1736,2126.06,2130.36,0.29881132,0.68886364,0.36176774,0.5423984,0.4031011,0.60498273,0.54203373,0.2603601
1737,2104.2,2125.34,0.2388485,0.6581887,0.34651408,0.5825729,0.3912643,0.61816823,0.66124547,0.17289509
1738,2123.48,2105.13,0.27835274,0.66043013,0.35010093,0.5706162,0.39842805,0.6143666,0.5837949,0.22564083
1739,2120.79,2122.27,0.30305824,0.6750265,0.37965438,0.55512506,0.40064767,0.5887298,0.53165853,0.2609793
1740,2107.39,2120.66,0.26822487,0.6536124,0.37914208,0.5763927,0.3952501,0.58532166,0.59338176,0.22630455
1741,2111.73,2108.64,0.29534572,0.674131,0.38465962,0.55715245,0.40098256,0.5854771,0.5474097,0.24079306
1742,2109.6,2110.41,0.29401928,0.6598058,0.384322,0.5709031,0.4028583,0.58514696,0.55151296,0.24380396
1743,2114.07,2110.64,0.3432909,0.6806359,0.37276527,0.54140747,0.41292518,0.605449,0.45795894,0.30146435
1744,2095.84,2112.35,0.28171876,0.6656859,0.38014054,0.57182103,0.40846547,0.59395784,0.56439024,0.22909902
1745,2092.83,2095.09,0.29227233,0.66013706,0.37752298,0.5705802,0.4036958,0.5934459,0.5559186,0.24424249
1746,2079.28,2092.34,0.29898047,0.64864135,0.37238374,0.5767762,0.40063217,0.596658,0.56008565,0.24805172
1747,2080.15,2079.07,0.31156185,0.6707003,0.36186573,0.55272007,0.40803117,0.6118431,0.5154441,0.26803833
1748,2105.2,2081.12,0.34169838,0.7005193,0.30420476,0.5018778,0.42072278,0.673068,0.43399528,0.31687152
1749,2108.86,2106.24,0.36553115,0.7077962,0.3008917,0.49047583,0.4180646,0.678609,0.40658006,0.35615632
1750,2094.11,2107.43,0.3453704,0.677397,0.34395328,0.52978635,0.40598106,0.6281186,0.46217442,0.31390584
1751,2084.43,2091.34,0.31749728,0.6811277,0.35626805,0.54169065,0.4132452,0.6179621,0.49522686,0.279074
1752,2096.29,2084.26,0.36369836,0.70917416,0.3481801,0.50081396,0.42498547,0.63427836,0.39692485,0.34857303
1753,2100.44,2097.4,0.35903916,0.7020142,0.3145143,0.5026984,0.4216709,0.6677222,0.4142665,0.3431865
1754,2121.24,2101.58,0.34861058,0.70099956,0.26747805,0.48882028,0.41753227,0.7122331,0.4320151,0.34455112
1755,2109.99,2121.06,0.3192944,0.67234737,0.29236332,0.5359427,0.3959408,0.6786375,0.5201324,0.29563427
1756,2122.85,2112.5,0.34065738,0.6919481,0.3110043,0.5108371,0.41426095,0.66515565,0.46462545,0.32522592
1757,2124.2,2123.16,0.36583593,0.705803,0.34853372,0.5032053,0.42786777,0.6391036,0.39966664,0.36669227
1758,2108.58,2123.65,0.32646635,0.695291,0.38079515,0.52863514,0.41579863,0.5951652,0.47082114,0.30259883
1759,2102.31,2109.96,0.29116774,0.67440826,0.3797111,0.5599892,0.40083295,0.58456147,0.55456793,0.25295302
1760,2101.49,2102.62,0.27658814,0.66753364,0.34908924,0.57307655,0.4027788,0.62076145,0.57757807,0.23314561
1761,2057.64,2098.63,0.20858525,0.6331832,0.39760795,0.61449116,0.3863346,0.5647646,0.7207145,0.14187972
1762,2063.11,2061.19,0.2727767,0.6661227,0.39551476,0.5790309,0.40117308,0.57595724,0.5901276,0.21743748
1763,2077.42,2067,0.29269367,0.6891148,0.3683045,0.54422873,0.40429664,0.60332435,0.54098916,0.24155271
1764,2076.78,2078.03,0.33359644,0.6967511,0.37035182,0.5337108,0.41260055,0.60553676,0.47096002,0.2864674
1765,2068.76,2073.95,0.3200659,0.6878048,0.36920404,0.54176426,0.41145486,0.60818905,0.49229398,0.2699699
1766,2081.34,2069.52,0.35113224,0.68881875,0.3612118,0.52574,0.42663845,0.62252516,0.41154036,0.3121269
1767,2046.68,2077.66,0.31469002,0.66720825,0.35879922,0.55625975,0.40832633,0.61673534,0.5167231,0.25918376
1768,2051.31,2049.73,0.32873252,0.68197006,0.33529717,0.5459146,0.40926927,0.6444566,0.5031949,0.2725792
1769,2076.62,2052.74,0.3542487,0.69861025,0.34175572,0.51739657,0.41900352,0.6361836,0.43046927,0.322519
1770,2099.6,2080.03,0.39285317,0.7263614,0.29425874,0.47501832,0.43900204,0.6967788,0.3525321,0.3854736
1771,2108.95,2099.72,0.41308892,0.7297385,0.3028546,0.46534503,0.4499423,0.699601,0.31428576,0.42518714
1772,2107.4,2109.01,0.37721404,0.7113497,0.3107722,0.49132627,0.4337715,0.6774844,0.37354404,0.39952984
1773,2124.29,2110.55,0.404834,0.74961346,0.30217817,0.45650345,0.49238133,0.71248984,0.2914833,0.4360946
1774,2126.64,2126.8,0.3959136,0.73923814,0.3079846,0.47173274,0.47272325,0.7036174,0.32473323,0.411061
1775,2128.28,2126.85,0.33468676,0.70684904,0.34713152,0.51882064,0.41241843,0.63336986,0.4673066,0.31133655
1776,2119.21,2127.55,0.27151665,0.67422575,0.3359916,0.5680728,0.3776905,0.6188382,0.621535,0.2152624
1777,2114.15,2118.21,0.25777072,0.6660599,0.3509896,0.57978755,0.37236163,0.6004502,0.6465283,0.20062126
1778,2102.15,2114.16,0.24463733,0.6418678,0.37710285,0.5978271,0.36348358,0.57059026,0.6725397,0.18205586
1779,2079.65,2102.24,0.21857,0.6599182,0.39337125,0.5845614,0.37030315,0.55630463,0.6871606,0.15903945
1780,2067.64,2078.19,0.24127865,0.6476376,0.41893902,0.5933454,0.36987153,0.5333068,0.66056556,0.18485242
1781,2093.25,2070.75,0.26240173,0.6538539,0.37520128,0.57760334,0.3874749,0.5840892,0.6099547,0.20323418
1782,2108.57,2094.7,0.32840836,0.6802251,0.36875227,0.54619664,0.40053105,0.6055069,0.4906169,0.27504346
1783,2108.63,2106.78,0.34163815,0.6823804,0.37969178,0.54508024,0.40368313,0.5965276,0.4723318,0.28696758
1784,2103.84,2111.6,0.34444934,0.6738863,0.38671744,0.5495339,0.40475413,0.58830297,0.46395296,0.30184105
1785,2098.04,2104.49,0.34812534,0.67211264,0.3935465,0.5546349,0.40983596,0.5841306,0.4614315,0.29108614
1786,2093.32,2097.68,0.34955925,0.6658082,0.3891553,0.5568988,0.4067168,0.5870828,0.4658507,0.29737866
1787,2099.84,2095.27,0.311098,0.65767986,0.3280163,0.55858946,0.39949656,0.6420096,0.53933346,0.26325586
1788,2083.56,2100.75,0.26016966,0.6441356,0.32051727,0.58177745,0.39924756,0.64482427,0.6303872,0.20729102
1789,2077.57,2082.61,0.2793131,0.653532,0.3537569,0.5793709,0.40021652,0.61158735,0.5995061,0.22773558
1790,2104.18,2080.98,0.32620168,0.6855488,0.3342305,0.5166,0.41320252,0.63354725,0.47012618,0.30659273
1791,2084.07,2102.66,0.3070054,0.6887718,0.36479557,0.52476263,0.41120833,0.60298073,0.49391425,0.28373352
1792,2086.05,2081.1,0.29183522,0.69014025,0.37933424,0.52921516,0.42025474,0.588435,0.4977384,0.27184555
1793,2083.39,2086.19,0.33476627,0.672461,0.36562312,0.5428848,0.39949787,0.6038512,0.49410394,0.30262902
1794,2091.54,2083.15,0.36392438,0.67058545,0.3755244,0.53873724,0.40507618,0.59779805,0.4457331,0.33502764
1795,2102.44,2089.7,0.36059463,0.67392224,0.34850642,0.52348983,0.41275382,0.62578267,0.43231583,0.3436425
1796,2096.92,2101.99,0.3377703,0.67444074,0.32828176,0.5340459,0.39716586,0.64336514,0.4948901,0.31111792
1797,2079.61,2095.69,0.28459507,0.64976215,0.36174813,0.57141536,0.40047792,0.602252,0.57182884,0.24674733
